Id,SalePrice
1838,139511.14208905728
1839,101549.89474055186
1840,152325.31306634485
1841,146433.59267913605
1842,82705.54971340932
1843,146629.60711172206
1844,128866.84234807717
1845,141389.96543789614
1846,153433.60492503445
1847,149381.6039581723
1848,77103.11134325022
1849,130301.21788837836
1850,132130.15914745108
1851,154296.23927939762
1852,132515.25469149335
1853,133161.41502918248
1854,178345.88098204776
1855,160820.70880871025
1856,216596.91687717853
1857,157509.39777068407
1858,141503.95567296556
1859,133331.46013681652
1860,150338.0059883957
1861,133234.69389123336
1862,301660.0332957282
1863,293692.3917089132
1864,293908.2698192834
1865,308442.54693942965
1866,322300.9922770566
1867,246183.58562600522
1868,299446.78533985425
1869,191563.4340881163
1870,248986.88929478126
1871,250927.83524629587
1872,173726.5470192025
1873,223658.80459482322
1874,138373.63939795652
1875,213376.8156716696
1876,185893.24015958793
1877,204861.463103367
1878,223242.5050579366
1879,132481.26928383304
1880,137745.36899406367
1881,264779.529601819
1882,254610.16580413777
1883,203504.05768257874
1884,216475.0589642971
1885,245477.08011597322
1886,293603.7361360347
1887,193972.4105314254
1888,280966.99224425986
1889,169014.69465258604
1890,134799.62096654973
1891,135118.49287676107
1892,110101.42797205175
1893,142955.20273530707
1894,143361.91880478826
1895,151202.66699911407
1896,129170.25362954251
1897,117164.5951889419
1898,113554.1316217435
1899,136691.77766840687
1900,159728.18295304524
1901,162649.7868379969
1902,142663.10635731698
1903,246027.32712109308
1904,133796.28121049362
1905,185981.759171942
1906,153507.46782404179
1907,196345.42294199424
1908,121159.09908994021
1909,137826.516447255
1910,133824.68439017917
1911,195159.59558080963
1912,274070.72039845004
1913,153011.5055657835
1914,82132.16215391952
1915,263839.1650335288
1916,78073.56401396787
1917,265445.62596771773
1918,132280.7938005342
1919,164144.57423351405
1920,153538.30186345696
1921,379687.74854052404
1922,318790.26864052925
1923,188141.80739471555
1924,230677.74422967972
1925,224202.03032149206
1926,369555.93836790783
1927,140400.9343462239
1928,160209.1270283434
1929,129898.80309149668
1930,118481.06823097495
1931,138859.7399927052
1932,143283.69163271307
1933,166351.4068002455
1934,174668.58878296762
1935,170955.04565226735
1936,180376.16771053016
1937,188486.5512829848
1938,160958.17423128497
1939,246626.7210441707
1940,199040.82599587328
1941,179560.9274629227
1942,190355.88713286424
1943,206505.1478574517
1944,302435.5620032097
1945,340051.5106035342
1946,154501.59518053566
1947,281273.07158077875
1948,176865.13132022854
1949,251581.69530502954
1950,187505.5538281856
1951,255460.86862701736
1952,228995.6907951734
1953,166641.7821644802
1954,216123.65802992473
1955,140840.41244912558
1956,303295.5766682844
1957,168022.49743119333
1958,332143.07288107247
1959,146350.95822994463
1960,115632.58775630362
1961,124471.08255746626
1962,98862.67937776902
1963,108963.82088708034
1964,122416.12390899257
1965,155754.3209143604
1966,162154.67040347497
1967,275389.8511177375
1968,365513.62033896614
1969,364655.99555948953
1970,401316.1522463848
1971,377133.53137405816
1972,355206.56276775454
1973,256036.39373281642
1974,309468.00362125615
1975,437801.1857410742
1976,286659.4735621141
1977,358090.1238949339
1978,328249.118059658
1979,307978.35769946116
1980,191567.6495011315
1981,331448.1851598543
1982,214362.43665459953
1983,208542.2529815456
1984,180483.9231809382
1985,202243.78879661532
1986,208917.52233034326
1987,178628.33972800313
1988,174867.95645104416
1989,196267.61914556538
1990,226190.27419160868
1991,212176.57821854283
1992,214546.0417241763
1993,175508.34725149695
1994,249673.0369349142
1995,192414.3581029459
1996,252817.919712312
1997,315931.91502375837
1998,352933.82931926375
1999,237080.51438527726
2000,314055.3723443783
2001,274468.39800602273
2002,249437.86164608735
2003,262719.9885987594
2004,276315.7579832819
2005,215329.4805695657
2006,221102.10373393804
2007,256608.94685581006
2008,202431.71996855576
2009,185132.72997585975
2010,197948.27747188625
2011,135275.04128492565
2012,179849.17994041418
2013,182413.41684283258
2014,180843.04727801736
2015,200989.2849424888
2016,184841.60203053837
2017,198895.7071585955
2018,129319.53987139947
2019,131799.70137929
2020,125322.27367466965
2021,116657.22990363714
2022,182724.5064697669
2023,149340.81846849367
2024,196890.9287932786
2025,328258.26833141263
2026,182092.74297794283
2027,141961.4082048571
2028,176473.53850650098
2029,168210.09484039267
2030,267866.8807668022
2031,229386.25870042358
2032,228604.4422796734
2033,268162.892420561
2034,171850.28331884672
2035,210866.1101051107
2036,186019.19334799013
2037,189294.48774389309
2038,290520.70718904503
2039,201564.5068867684
2040,357262.99256976927
2041,246184.27623990906
2042,206819.38866621425
2043,176852.9604204855
2044,168539.97934556313
2045,225195.11962943975
2046,152079.3551158371
2047,150684.68490962338
2048,134392.22996454843
2049,147687.7618823295
2050,182409.65969463997
2051,101363.84945896815
2052,137085.47872160687
2053,144272.40336239262
2054,89316.99491302173
2055,160308.2206273838
2056,138762.35066141307
2057,131578.82203074673
2058,207568.94419669942
2059,133035.49605061192
2060,157696.54167727917
2061,191540.74737119177
2062,139694.58593317427
2063,117188.81672781792
2064,145600.39810672536
2065,138667.7975075546
2066,187403.38264347834
2067,123042.86087548659
2068,146147.2452747858
2069,93057.60438489629
2070,113580.75661307783
2071,102218.46891814581
2072,132532.44424815822
2073,143277.89404773642
2074,192601.82006982394
2075,148542.79863557394
2076,126163.23421543461
2077,146220.0106870019
2078,132469.3217615421
2079,146144.6168892843
2080,120178.78393054657
2081,128315.51831377148
2082,142988.6085123922
2083,144697.85640734574
2084,113711.81786761472
2085,128451.05593484023
2086,122365.92121844285
2087,133493.52017152472
2088,121488.5305485969
2089,91222.99818978139
2090,137866.10623170956
2091,126448.63798171132
2092,128486.45340683476
2093,135290.78595501737
2094,153380.21310438137
2095,153372.79739724498
2096,93295.94325908538
2097,104554.90221378735
2098,145646.73681718134
2099,76859.16165176613
2100,106437.66727718344
2101,135307.10768695368
2102,155772.61924031796
2103,106790.91790651916
2104,140250.48082518976
2105,133795.39195505946
2106,85205.21805318548
2107,260441.39390518336
2108,125308.48651364475
2109,117895.83157527765
2110,131846.35527237557
2111,155036.94149140117
2112,138529.02774543987
2113,117310.19007211762
2114,120777.86657226318
2115,143644.30523068746
2116,120004.15648282046
2117,147916.51591829423
2118,120969.60745533128
2119,113138.46869622139
2120,110349.93136638199
2121,92433.938429341
2122,101327.15195670462
2123,96031.16050040565
2124,201592.6731873715
2125,139565.69911397021
2126,154200.89171216448
2127,149065.3883652537
2128,134998.08089001212
2129,113305.85829445362
2130,145928.89799697994
2131,158897.89504016165
2132,130499.77193040171
2133,125268.25885425552
2134,120130.30471214889
2135,113172.00261015729
2136,94397.61259315608
2137,130252.1819446728
2138,146296.42672346023
2139,155390.47219710884
2140,138000.38010500904
2141,133047.5233335432
2142,137377.6882335842
2143,140604.8465979044
2144,123612.4200409033
2145,136346.15140079783
2146,157349.2454359602
2147,150802.6500968206
2148,137050.8600951509
2149,137499.13615375312
2150,227796.25328445403
2151,150301.30159443727
2152,158842.1745167055
2153,155964.40057421674
2154,120727.17899744978
2155,140265.8611313476
2156,197586.00376414982
2157,247745.2041203958
2158,232593.89133418642
2159,210983.89414145058
2160,176186.32016924137
2161,257679.56155735304
2162,428745.7880133007
2163,334455.2738596697
2164,251255.00492963276
2165,182484.1064833706
2166,147214.7137389981
2167,204033.7648238882
2168,201090.9185771952
2169,199468.9286206643
2170,217804.0416956611
2171,148485.81820567773
2172,146107.47587318078
2173,168608.3273468784
2174,236528.82765793958
2175,324668.9135100884
2176,320446.3539101159
2177,252713.56737842734
2178,218671.78953148748
2179,139872.00166209464
2180,174197.34079840564
2181,191810.30618815022
2182,241838.67169101615
2183,195459.05407090878
2184,143807.13714128017
2185,127040.49623178183
2186,151552.26623748735
2187,149710.3907733341
2188,158020.44793503353
2189,172267.1567576311
2190,89898.34235893803
2191,90833.40487892012
2192,107257.57255953958
2193,104650.22734291546
2194,107920.31517022091
2195,114706.10539388041
2196,105061.06256376681
2197,119886.85056042591
2198,161004.45844938725
2199,163765.01522633916
2200,131847.3890862249
2201,149003.04285276687
2202,175974.96736861946
2203,149411.0881273001
2204,164937.47175913877
2205,121605.98495928972
2206,135403.2701658391
2207,219274.76606064246
2208,228261.90955293237
2209,174908.98759202898
2210,123838.68789363066
2211,116534.36201112815
2212,112205.41126102973
2213,112020.54390759452
2214,133735.53096972898
2215,105826.4335082367
2216,148529.70130596514
2217,89476.41693709434
2218,109035.16310676545
2219,87198.89186297962
2220,78965.13457340468
2221,263111.5789235473
2222,238514.7913566076
2223,289036.51915898995
2224,242914.4018583985
2225,140755.12271917533
2226,157185.62586544626
2227,193392.8361938142
2228,273795.79574869265
2229,230916.3758823066
2230,154343.38499284134
2231,217692.0724849611
2232,180469.32213238883
2233,175716.89212813939
2234,227012.73030999774
2235,182875.50056576938
2236,272008.98349455814
2237,345968.941381851
2238,222315.86339968082
2239,128284.44950955562
2240,158927.94955426993
2241,143168.10376475094
2242,140500.87777083015
2243,131871.38279026476
2244,102012.1763804447
2245,93792.14113592368
2246,145533.25399656355
2247,105817.12626412825
2248,122551.50377571382
2249,125307.91941438093
2250,141772.02276499025
2251,114261.65942868002
2252,178632.79374676413
2253,163432.86805889796
2254,176287.10905954806
2255,182053.23074437527
2256,185271.34561492197
2257,178617.50343613327
2258,175770.33698232326
2259,172303.5258681401
2260,151860.75527950202
2261,187875.34451053367
2262,209145.7752130909
2263,321798.40310041443
2264,399196.7703835855
2265,161162.8442742615
2266,263107.3270587674
2267,342059.4257959722
2268,347326.85516482964
2269,167371.8202025075
2270,185839.54098757
2271,258032.5629642612
2272,212269.94813246356
2273,165538.39531524657
2274,173492.20763244713
2275,165418.6354854597
2276,177464.5382769685
2277,179364.47401994793
2278,158613.4505050132
2279,123492.28553226824
2280,123592.16819861742
2281,169201.83750747947
2282,174408.39898964565
2283,107404.49644548244
2284,113069.40581105903
2285,168040.49232007083
2286,132658.2223254848
2287,329317.1892564889
2288,268692.6506208667
2289,359211.59845354996
2290,397215.01508927456
2291,305738.5545271949
2292,385779.5869081864
2293,431872.13623608416
2294,369690.15678724775
2295,420985.94723858155
2296,274066.6772173351
2297,289316.68400569854
2298,304599.6486079664
2299,351610.67753641185
2300,317909.9435922132
2301,273384.7643321687
2302,268070.63616538065
2303,248180.7927610551
2304,254519.27984758164
2305,168460.84115294975
2306,169582.26890595423
2307,170892.53655876382
2308,232044.73996154036
2309,255553.94229269595
2310,207192.72886486546
2311,194711.78055293806
2312,177775.23336613574
2313,169742.65246927046
2314,183193.14717907505
2315,169447.3427363922
2316,178458.7098536528
2317,177990.86730583903
2318,169727.39729541712
2319,177934.6490671303
2320,179401.82935787714
2321,229461.4568190794
2322,171526.8589552442
2323,180229.91476912296
2324,171188.48613109178
2325,218466.97109106212
2326,173407.17721455518
2327,224331.0765257163
2328,226506.5357151849
2329,176837.64409107232
2330,173332.94591977078
2331,354038.3545544199
2332,361871.58498342586
2333,313753.68820768595
2334,271479.9178185877
2335,254578.9972649949
2336,331814.49066615326
2337,202731.25034783006
2338,277480.5227079111
2339,240577.66901956042
2340,371297.1590888491
2341,230618.8015356743
2342,241236.76396657864
2343,224025.67703299888
2344,240531.6926402651
2345,250957.62895856152
2346,212351.01262927882
2347,198015.56712613147
2348,220248.49995700087
2349,152900.94169118587
2350,273694.14010480524
2351,246206.4455028545
2352,249217.21018841115
2353,192950.255213285
2354,128030.2497402688
2355,165871.20210104182
2356,153637.4915257942
2357,198090.49995779272
2358,195732.14073232983
2359,128666.8209430904
2360,119263.24495826875
2361,142576.7896815339
2362,266997.8337749267
2363,146382.57065684305
2364,159831.06898214377
2365,207903.41668765972
2366,188051.5621735539
2367,227879.86792503914
2368,198774.97148751983
2369,227252.99470645632
2370,165272.78490687386
2371,166711.6544641777
2372,196497.2205905628
2373,248220.13143405845
2374,286623.207241866
2375,240313.2236997145
2376,280092.8272847489
2377,337167.28810090397
2378,144270.27907248135
2379,187818.57825240146
2380,145564.8619951186
2381,168981.90834028076
2382,194568.09113956807
2383,232553.46836542393
2384,233645.16797125153
2385,153887.7419859475
2386,141007.72561624215
2387,135955.07270231977
2388,109556.6391850132
2389,132682.31183318127
2390,143511.3699462155
2391,139229.49215248477
2392,117233.64187312717
2393,167094.89669455725
2394,145178.15743914433
2395,181672.73119677347
2396,149540.25828372303
2397,200249.64479631025
2398,129729.24214816908
2399,81306.00984922843
2400,74460.78378315024
2401,120744.99155509291
2402,137604.49250112422
2403,142101.9054386096
2404,153606.48944480534
2405,160538.46687983107
2406,134901.76932291378
2407,126901.47546174281
2408,138614.14382200403
2409,133611.68473483605
2410,166389.01677511595
2411,124940.82770319411
2412,157804.93899388512
2413,140002.81171791442
2414,139899.9248838171
2415,139099.84963616676
2416,133584.1576865302
2417,132136.85521810438
2418,127931.96434894092
2419,128080.37761246169
2420,125826.32432763104
2421,145833.89777924205
2422,124956.661142774
2423,133462.17201473503
2424,155298.33345682974
2425,152422.76059598287
2426,132283.3775536336
2427,144546.40324002143
2428,177372.49996676255
2429,119662.93459108882
2430,132545.2865323103
2431,110470.10330868915
2432,136728.34784914684
2433,142277.22438362203
2434,145096.50771025132
2435,148185.6535040228
2436,101818.98089987815
2437,111940.24011151535
2438,122870.37879989091
2439,120589.76913664553
2440,138611.54633712303
2441,112834.6450833021
2442,111600.32483968158
2443,120149.89360742569
2444,126282.42702400379
2445,85204.45646786346
2446,135276.81418899
2447,211110.89358184778
2448,142360.03062454925
2449,117439.60354793722
2450,160008.28643616204
2451,130586.97457721706
2452,228613.53661097935
2453,95350.18238797701
2454,130009.5266503129
2455,117201.32450974283
2456,132599.3395143494
2457,120797.24438537596
2458,112593.59150886476
2459,111353.65915362917
2460,145422.07813134842
2461,121833.91245182409
2462,131346.11550016454
2463,125007.44406789466
2464,154854.10526315754
2465,153090.55761423835
2466,124072.68597144578
2467,159472.8308854455
2468,87921.19258861197
2469,93746.24518063698
2470,181585.57608543182
2471,215873.639730079
2472,157475.77632727643
2473,127793.47096113043
2474,102001.89637629777
2475,236409.31084114965
2476,124779.90447979092
2477,132561.51531858247
2478,155954.92408959143
2479,114628.98650339898
2480,145027.80058007222
2481,125187.01863954049
2482,135479.2798412407
2483,120037.34779995012
2484,129904.5620838738
2485,126324.18091736823
2486,153292.69991426243
2487,159908.7371011469
2488,154232.49154616264
2489,162859.72828584586
2490,145310.85540587216
2491,104908.57412189599
2492,180487.77573247347
2493,151008.6473542116
2494,167330.57494401236
2495,108015.586787927
2496,207426.84161896663
2497,152302.29932133786
2498,117334.50864158878
2499,94812.31802930438
2500,131712.3022532323
2501,140047.70062003037
2502,148889.26449476415
2503,116956.9920797426
2504,188598.38204998057
2505,215957.1859332263
2506,263304.3073690979
2507,290235.6965061755
2508,263625.21470681555
2509,248299.97689426062
2510,231902.04463027403
2511,187122.06432694872
2512,215146.9944818266
2513,214322.72763510328
2514,215326.9983307404
2515,153585.65588203957
2516,164408.41020826422
2517,134875.28552642895
2518,144226.6510802724
2519,220384.73901066964
2520,207714.3021268499
2521,198514.36269207776
2522,215208.16440966225
2523,139392.60926758827
2524,142308.31484623483
2525,147753.4100840789
2526,143463.75298959552
2527,113700.01919645468
2528,133480.08681316604
2529,135670.42025675048
2530,115152.44968747863
2531,261489.8025023974
2532,225487.90412257146
2533,203773.82079397602
2534,247593.21111523875
2535,299267.74936953007
2536,226026.2908323472
2537,225443.10661883384
2538,191821.87832624032
2539,187389.49035081736
2540,168680.02838582284
2541,186562.7026903947
2542,154869.89379554702
2543,130562.95661777398
2544,130030.82180470494
2545,146814.94724463535
2546,144547.72257128468
2547,142090.3050094778
2548,164177.97737608655
2549,154425.02161610007
2550,351446.1634820242
2551,134443.79338898227
2552,124549.67752147563
2553,88343.53210396953
2554,127424.04906418752
2555,111310.11803369632
2556,108541.93127575907
2557,117301.03206832326
2558,157562.51559926727
2559,137321.33353621958
2560,133179.22518769227
2561,152951.220280517
2562,132975.92468704112
2563,143010.30671733935
2564,177588.84254923768
2565,129656.9223569389
2566,139940.00916062837
2567,131758.25572930963
2568,182114.6262719326
2569,193550.98349335708
2570,123889.65556401892
2571,154515.1242315244
2572,178099.79229484656
2573,234838.89159360825
2574,274105.6936907127
2575,129729.52293873644
2576,137017.1789046729
2577,144354.85632003212
2578,106152.50128041202
2579,78221.05447831389
2580,141970.92476304353
2581,132795.1817609879
2582,118436.56142397547
2583,253988.06965815494
2584,175742.50630364523
2585,164011.05929169332
2586,202935.24161624312
2587,208896.24105124507
2588,163411.4126524218
2589,144509.5589011602
2590,226728.85476557468
2591,196159.44212297324
2592,229646.68226101098
2593,234511.55654420878
2594,171905.3134390538
2595,204516.35585275473
2596,333130.5538776142
2597,174596.36499002532
2598,268078.32014430413
2599,301340.8728800439
2600,138855.1570200767
2601,131237.00507551222
2602,87527.21235944134
2603,90361.91686248472
2604,87491.85934083024
2605,86147.68729350856
2606,144271.67701604118
2607,180777.3990203326
2608,187407.31741005433
2609,159780.12646268724
2610,118041.47406855685
2611,128285.65011116084
2612,156351.18143209475
2613,129455.26334568464
2614,125309.85011625422
2615,161032.5631083821
2616,137088.3567613921
2617,164452.85940305892
2618,178894.84398234735
2619,241560.49525641653
2620,178537.21250740698
2621,186838.53932021966
2622,187167.1068868998
2623,247543.36113127775
2624,275924.4819151251
2625,305133.3225115759
2626,160200.55298619773
2627,189166.33221412016
2628,370833.20567731786
2629,388811.1740281757
2630,327032.47210112034
2631,399285.071126893
2632,354510.93006341247
2633,296289.85012594
2634,360611.2014630369
2635,153811.31273794133
2636,209360.08142640875
2637,165252.0716545177
2638,255077.94748357884
2639,177362.29535877873
2640,154635.00436926758
2641,108008.28542364972
2642,179989.88004708113
2643,113089.5820250035
2644,138948.1364462505
2645,106022.66746640907
2646,97206.21738787858
2647,100870.19763942664
2648,142169.0850417903
2649,143674.00306314256
2650,154411.8910669476
2651,155698.3006305352
2652,396651.5820332995
2653,239152.28442668918
2654,258563.05639538044
2655,358657.90691326733
2656,318286.61882400746
2657,296125.7361551465
2658,265075.20699043095
2659,288036.354930273
2660,308350.47515867965
2661,336486.95286549453
2662,341851.2460248858
2663,299608.22669090336
2664,249782.45138030444
2665,300384.2108418382
2666,261819.43836748556
2667,167887.96138531622
2668,186679.6641695493
2669,172478.09738570874
2670,287607.16852837446
2671,187289.20937089284
2672,182043.77019869047
2673,200049.7506964418
2674,192958.39003034603
2675,168342.59705659113
2676,187632.24439614709
2677,188076.40029477506
2678,259139.5617257118
2679,286745.24048733443
2680,285485.8677841638
2681,366905.1162377793
2682,323489.34449626226
2683,434999.5362927653
2684,309088.35070036247
2685,342703.12777957687
2686,261558.61734179995
2687,302159.3364860396
2688,228703.05677430655
2689,203448.14505331204
2690,447498.06403934263
2691,181056.76832060865
2692,130906.90118857818
2693,192350.05718668745
2694,130346.06180489447
2695,192410.64351982993
2696,186940.39389847196
2697,188077.11519087967
2698,188776.37214462223
2699,170332.725113115
2700,159283.99450259865
2701,159586.81086125973
2702,123996.62028844806
2703,156885.23093849092
2704,148567.99905584686
2705,133795.91707621643
2706,121964.56818806057
2707,129360.57205541333
2708,140576.9157210006
2709,121663.84650522497
2710,130891.57460673618
2711,272805.29714230256
2712,352504.76397503185
2713,177178.80338446307
2714,165368.17260336532
2715,166149.28253444174
2716,163664.27435388818
2717,192245.44867064722
2718,236901.8734031245
2719,161641.674928833
2720,172861.67122129173
2721,146337.14331573356
2722,153079.59776195307
2723,147964.15150591618
2724,128343.74266578084
2725,139804.84026288785
2726,147225.95287887275
2727,157640.95652640032
2728,169994.27370829534
2729,153747.84507947616
2730,146854.8702868825
2731,120609.82996933133
2732,122261.64473588491
2733,162050.92349747484
